Part Type,Part Number,Schematic Part,Part Value,Current Rating (Amps),Current - Saturation,DC Resistance (DCR),Frequency - Self Resonant,Inductance Frequency - Test,Q @ Freq,Inductance,Tolerance,Voltage,Material - Core,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
INDUCTOR RF,LQW15AN2N5G8ZD,inductors\Inductor,2.5nH,2.1A,,30mOhm Max,15.5GHz,100MHz,30 @ 250MHz,2.5nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 2.5NH 2.1A 30 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN7N5G8ZD,inductors\Inductor,7.5nH,1.7A,,50mOhm Max,7GHz,100MHz,35 @ 250MHz,7.5nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 7.5NH 1.7A 50 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN2N8B8ZD,inductors\Inductor,2.8nH,1.5A,,47mOhm Max,13.5GHz,100MHz,27 @ 250MHz,2.8nH,±0.1nH,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 2.8NH 1.5A 47 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN27NG80D,inductors\Inductor,27nH,680mA,,288mOhm Max,4GHz,100MHz,30 @ 250MHz,27nH,±2%,,0402 (1005 Metric),L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 27NH 680MA 288 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N0G8ZD,inductors\Inductor,3nH,1.35A,,63mOhm Max,12.5GHz,100MHz,20 @ 250MHz,3nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 3NH 1.35A 63 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN7N6G8ZD,inductors\Inductor,7.6nH,1.7A,,50mOhm Max,7GHz,100MHz,30 @ 250MHz,7.6nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 7.6NH 1.7A 50 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN2N9G8ZD,inductors\Inductor,2.9nH,1.5A,,47mOhm Max,12.5GHz,100MHz,25 @ 250MHz,2.9nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 2.9NH 1.5A 47 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N5B8ZD,inductors\Inductor,3.5nH,1.95A,,30mOhm Max,10GHz,100MHz,30 @ 250MHz,3.5nH,±0.1nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 3.5NH 1.95A 30 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N9G8ZD,inductors\Inductor,3.9nH,1.95A,,30mOhm Max,10GHz,100MHz,35 @ 250MHz,3.9nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 3.9NH 1.95A 30 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN36NJ8ZD,inductors\Inductor,36nH,540mA,,431mOhm Max,3.5GHz,100MHz,30 @ 250MHz,36nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 36NH 540MA 431 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N6G8ZD,inductors\Inductor,4.6nH,1.45A,,60mOhm Max,9.6GHz,100MHz,32 @ 250MHz,4.6nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 4.6NH 1.45A 60 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN25NG8ZD,inductors\Inductor,25nH,750mA,,221mOhm Max,4.1GHz,100MHz,31 @ 250MHz,25nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 25NH 750MA 221 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN8N5G80D,inductors\Inductor,8.5nH,1.5A,,69mOhm Max,6.5GHz,100MHz,32 @ 250MHz,8.5nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 8.5NH 1.5A 69 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N3G8ZD,inductors\Inductor,4.3nH,1.8A,,44mOhm Max,9.6GHz,100MHz,32 @ 250MHz,4.3nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 4.3NH 1.8A 44 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN19NG8ZD,inductors\Inductor,19nH,920mA,,156mOhm Max,5GHz,100MHz,30 @ 250MHz,19nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 19NH 920MA 156 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN21NG80D,inductors\Inductor,21nH,780mA,,202mOhm Max,4.5GHz,100MHz,30 @ 250MHz,21nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 21NH 780MA 202 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN5N6G8ZD,inductors\Inductor,5.6nH,1.77A,,40mOhm Max,8GHz,100MHz,35 @ 250MHz,5.6nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 5.6NH 1.77A 40 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N5B8ZD,inductors\Inductor,4.5nH,1.45A,,60mOhm Max,9.6GHz,100MHz,34 @ 250MHz,4.5nH,±0.1nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 4.5NH 1.45A 60 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN19NJ8ZD,inductors\Inductor,19nH,920mA,,156mOhm Max,5GHz,100MHz,30 @ 250MHz,19nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 19NH 920MA 156 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN10NJ8ZD,inductors\Inductor,10nH,1.4A,,81mOhm Max,6GHz,100MHz,31 @ 250MHz,10nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 10NH 1.4A 81 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN7N5J8ZD,inductors\Inductor,7.5nH,1.7A,,50mOhm Max,7GHz,100MHz,35 @ 250MHz,7.5nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 7.5NH 1.7A 50 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN47NG80D,inductors\Inductor,47nH,440mA,,648mOhm Max,3.2GHz,100MHz,25 @ 250MHz,47nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 47NH 440MA 648 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN5N5B8ZD,inductors\Inductor,5.5nH,1.77A,,40mOhm Max,8GHz,100MHz,35 @ 250MHz,5.5nH,±0.1nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 5.5NH 1.77A 40 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N0B8ZD,inductors\Inductor,3nH,1.35A,,63mOhm Max,12.5GHz,100MHz,20 @ 250MHz,3nH,±0.1nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 3NH 1.35A 63 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN56NG80D,inductors\Inductor,56nH,340mA,,996mOhm Max,2.9GHz,100MHz,25 @ 200MHz,56nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 56NH 340MA 996 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N3G8ZD,inductors\Inductor,3.3nH,2A,,30mOhm Max,14GHz,100MHz,30 @ 250MHz,3.3nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,FIXED IND 3.3NH 2A 30 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN6N8J00D,inductors\Inductor,6.8nH,700mA,,90mOhm Max,6GHz,100MHz,25 @ 250MHz,6.8nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 6.8NH 700MA 90 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN27NJ00D,inductors\Inductor,27nH,280mA,,520mOhm Max,3.5GHz,100MHz,25 @ 250MHz,27nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 27NH 280MA 520 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN56NJ00D,inductors\Inductor,56nH,200mA,,1.17Ohm Max,2.8GHz,100MHz,25 @ 200MHz,56nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 56NH 200MA 1.17 OHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN33NJ00D,inductors\Inductor,33nH,260mA,,630mOhm Max,3.2GHz,100MHz,25 @ 250MHz,33nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 33NH 260MA 630 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN22NJ00D,inductors\Inductor,22nH,310mA,,300mOhm Max,4GHz,100MHz,25 @ 250MHz,22nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 22NH 310MA 300 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN10NJ00D,inductors\Inductor,10nH,500mA,,170mOhm Max,5.5GHz,100MHz,25 @ 250MHz,10nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 10NH 500MA 170 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN15NJ00D,inductors\Inductor,15nH,460mA,,160mOhm Max,5GHz,100MHz,30 @ 250MHz,15nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 15NH 460MA 160 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15ANR12J00D,inductors\Inductor,120nH,110mA,,2.66Ohm Max,1GHz,100MHz,20 @ 150MHz,120nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 120NH 110MA 2.66 OHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN2N7D00D,inductors\Inductor,2.7nH,850mA,,50mOhm Max,15GHz,100MHz,20 @ 250MHz,2.7nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 2.7NH 850MA 50 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN8N2J00D,inductors\Inductor,8.2nH,540mA,,140mOhm Max,5.5GHz,100MHz,25 @ 250MHz,8.2nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 8.2NH 540MA 140 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN47NJ00D,inductors\Inductor,47nH,210mA,,1.08Ohm Max,2.9GHz,100MHz,25 @ 200MHz,47nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 47NH 210MA 1.08 OHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN3N9C00D,inductors\Inductor,3.9nH,750mA,,70mOhm Max,10GHz,100MHz,25 @ 250MHz,3.9nH,±0.2nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 3.9NH 750MA 70 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN2N7C00D,inductors\Inductor,2.7nH,850mA,,50mOhm Max,15GHz,100MHz,20 @ 250MHz,2.7nH,±0.2nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 2.7NH 850MA 50 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N7C00D,inductors\Inductor,4.7nH,750mA,,70mOhm Max,8GHz,100MHz,25 @ 250MHz,4.7nH,±0.2nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 4.7NH 750MA 70 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N9D80D,inductors\Inductor,4.9nH,1.2A,,71mOhm Max,8GHz,100MHz,27 @ 250MHz,4.9nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://psearch.en.murata.com/inductor/product/LQW15AN4N9D80%23.pdf,FIXED IND 4.9NH 1.2A 71 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN6N9J80D,inductors\Inductor,6.9nH,1.42A,,69mOhm Max,8.5GHz,100MHz,32 @ 250MHz,6.9nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 6.9NH 1.42A 69 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN2N2D80D,inductors\Inductor,2.2nH,2.53A,,22mOhm Max,15.5GHz,100MHz,30 @ 250MHz,2.2nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://psearch.en.murata.com/inductor/product/LQW15AN2N2D80%23.pdf,FIXED IND 2.2NH 2.53A 22 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN51NJ80D,inductors\Inductor,51nH,415mA,,696mOhm Max,2.9GHz,100MHz,25 @ 200MHz,51nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 51NH 415MA 696 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN23NJ80D,inductors\Inductor,23nH,760mA,,201mOhm Max,4.5GHz,100MHz,29 @ 250MHz,23nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 23NH 760MA 201 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN5N3D80D,inductors\Inductor,5.3nH,1.77A,,40mOhm Max,8GHz,100MHz,35 @ 250MHz,5.3nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://psearch.en.murata.com/inductor/product/LQW15AN5N3D80%23.pdf,FIXED IND 5.3NH 1.77A 40 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN4N1D80D,inductors\Inductor,4.1nH,1.8A,,44mOhm Max,9.6GHz,100MHz,30 @ 250MHz,4.1nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://psearch.en.murata.com/inductor/product/LQW15AN4N1D80%23.pdf,FIXED IND 4.1NH 1.8A 44 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN8N1J80D,inductors\Inductor,8.1nH,1.5A,,69mOhm Max,6.5GHz,100MHz,32 @ 250MHz,8.1nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 8.1NH 1.5A 69 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN5N5D80D,inductors\Inductor,5.5nH,1.77A,,40mOhm Max,8GHz,100MHz,35 @ 250MHz,5.5nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://psearch.en.murata.com/inductor/product/LQW15AN5N5D80%23.pdf,FIXED IND 5.5NH 1.77A 40 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN9N3J80D,inductors\Inductor,9.3nH,1.4A,,81mOhm Max,6GHz,100MHz,34 @ 250MHz,9.3nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 9.3NH 1.4A 81 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN8N5J80D,inductors\Inductor,8.5nH,1.5A,,69mOhm Max,6.5GHz,100MHz,32 @ 250MHz,8.5nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 8.5NH 1.5A 69 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN7N9G80D,inductors\Inductor,7.9nH,1.7A,,50mOhm Max,7GHz,100MHz,30 @ 250MHz,7.9nH,±2%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,FIXED IND 7.9NH 1.7A 50 MOHM SMD,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15ANR10J00D,inductors\Inductor,100nH,120mA,,2.52Ohm Max,1.5GHz,100MHz,20 @ 150MHz,100nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1005 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 100NH 120MA 2.52 OHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.020 W (1.00mm x 0.50mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN5N1D00D,inductors\Inductor,5.1nH,600mA,,120mOhm Max,8GHz,100MHz,25 @ 250MHz,5.1nH,±0.5nH,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 5.1NH 600MA 120 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
INDUCTOR RF,LQW15AN13NJ00D,inductors\Inductor,13nH,430mA,,210mOhm Max,5GHz,100MHz,25 @ 250MHz,13nH,±5%,,Non-Magnetic,L_0402_1005Metric,0402 (1006 Metric),L,,,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf,FIXED IND 13NH 430MA 210 MOHM,Surface Mount,0.024 (0.60mm),0.039 L x 0.024 W (1.00mm x 0.60mm),2,-55°C ~ 125°C,,Murata Electronics,,,
