"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRNPO8BN100/311-3778-1-ND/8024867,"","","","","","","","",CAP CER 10PF 25V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.477000","","",Active,Yageo,CC0402KRNPO8BN100,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3942",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3778-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±10%,"","10pF","25V"
General Purpose,"33pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402JRNPO8BN330/311-1660-1-ND/5195562,"","","","","","","","",CAP CER 33PF 25V C0G/NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.473000","","",Active,Yageo,CC0402JRNPO8BN330,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3945",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1660-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","33pF","25V"
General Purpose,"15pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRNPO9BN150/311-3780-1-ND/8024869,"","","","","","","","",CAP CER 15PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.450000","","",Active,Yageo,CC0402KRNPO9BN150,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3947",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3780-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±10%,"","15pF","50V"
General Purpose,"2200pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R6BB222/311-3792-1-ND/8024881,"","","","","","","","",CAP CER 2200PF 10V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.447000","","",Active,Yageo,CC0402KRX7R6BB222,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3950",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3792-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","2200pF","10V"
General Purpose,"3300pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R7BB332/311-3803-1-ND/8024892,"","","","","","","","",CAP CER 3300PF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.443000","","",Active,Yageo,CC0402KRX7R7BB332,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3953",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3803-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","3300pF","16V"
General Purpose,"470pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R8BB471/311-3810-1-ND/8024899,"","","","","","","","",CAP CER 470PF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.440000","","",Active,Yageo,CC0402KRX7R8BB471,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3955",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3810-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","470pF","25V"
General Purpose,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155R71E104KE14-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71E104KE14J/490-14603-1-ND/6606209,"","","","","","","","",CAP CER 0.1UF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.433000","","",Active,Murata Electronics,GRM155R71E104KE14J,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3958",Active,"0.10","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-14603-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.1uF","25V"
"Bypass, Decoupling","10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C103K4RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C103K4RACTU/399-1038-1-ND/411313,"","","","","","","","",CAP CER 10000PF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.413000","","",Active,KEMET,C0402C103K4RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3961",Active,"0.10","",SMD Comm X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-1038-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","10000pF","16V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C104M8PACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C104M8PACTU/399-7764-1-ND/3471487,"","","","","","","","",CAP CER 0.1UF 10V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.393000","","",Active,KEMET,C0402C104M8PACTU,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",CutTape,"3964",Active,"0.10","",SMD Comm X5R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-7764-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±20%,"","0.1uF","10V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C104M9PACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C104M9PACTU/399-8944-1-ND/3522461,"","","","","","","","",CAP CER 0.1UF 6.3V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.373000","","",Active,KEMET,C0402C104M9PACTU,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",CutTape,"3967",Active,"0.10","",SMD Comm X5R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-8944-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±20%,"","0.1uF","6.3V"
General Purpose,"0.022uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R7BB223/311-1378-1-ND/2103162,"","","","","","","","",CAP CER 0.022UF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.370000","","",Active,Yageo,CC0402KRX7R7BB223,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3969",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1378-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.022uF","16V"
General Purpose,"2200pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71H222JA01J/490-6359-1-ND/3845556,"","","","","","","","",CAP CER 2200PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.353000","","",Active,Murata Electronics,GRM155R71H222JA01J,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3973",Active,"0.10","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-6359-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±5%,"","2200pF","50V"
General Purpose,"2pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402CRNPO9BN2R0/311-1006-1-ND/302923,"","","","","","","","",CAP CER 2PF 50V C0G/NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.350000","","",Active,Yageo,CC0402CRNPO9BN2R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3975",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1006-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","2pF","50V"
General Purpose,"1200pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R9BB122/311-1031-1-ND/302948,"","","","","","","","",CAP CER 1200PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.343000","","",Active,Yageo,CC0402KRX7R9BB122,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3977",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1031-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","1200pF","50V"
General Purpose,"3pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402CRNPO9BN3R0/311-1007-1-ND/302924,"","","","","","","","",CAP CER 3PF 50V C0G/NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.323000","","",Active,Yageo,CC0402CRNPO9BN3R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3980",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1007-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","3pF","50V"
General Purpose,"8pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402DRNPO9BN8R0/311-1639-1-ND/5195541,"","","","","","","","",CAP CER 8PF 50V C0G/NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.320000","","",Active,Yageo,CC0402DRNPO9BN8R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3984",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1639-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.5pF,"","8pF","50V"
General Purpose,"5.1pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402DRNPO9BN5R1/311-3722-1-ND/8024811,"","","","","","","","",CAP CER 5.1PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.313000","","",Active,Yageo,CC0402DRNPO9BN5R1,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3986",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3722-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.5pF,"","5.1pF","50V"
General Purpose,"8pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402CRNPO9BN8R0/311-3328-1-ND/6818298,"","","","","","","","",CAP CER 8PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.310000","","",Active,Yageo,CC0402CRNPO9BN8R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3988",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3328-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","8pF","50V"
General Purpose,"3.6pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402CRNPO9BN3R6/311-3713-1-ND/8024802,"","","","","","","","",CAP CER 3.6PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.307000","","",Active,Yageo,CC0402CRNPO9BN3R6,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3990",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3713-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","3.6pF","50V"
General Purpose,"6.2pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402CRNPO9BN6R2/311-3715-1-ND/8024804,"","","","","","","","",CAP CER 6.2PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.303000","","",Active,Yageo,CC0402CRNPO9BN6R2,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3993",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3715-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.25pF,"","6.2pF","50V"
General Purpose,"9pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402DRNPO9BN9R0/311-3726-1-ND/8024815,"","","","","","","","",CAP CER 9PF 50V NPO 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.300000","","",Active,Yageo,CC0402DRNPO9BN9R0,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3995",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3726-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±0.5pF,"","9pF","50V"
General Purpose,"2200pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71H222KA01D/490-1305-1-ND/587945,"","","","","","","","",CAP CER 2200PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.297000","","",Active,Murata Electronics,GRM155R71H222KA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"3996",Active,"0.10","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-1305-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","2200pF","50V"
General Purpose,"0.1uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX5R7BB104/311-1347-1-ND/2103131,"","","","","","","","",CAP CER 0.1UF 16V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.293000","","",Active,Yageo,CC0402KRX5R7BB104,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",CutTape,"3998",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1347-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","0.1uF","16V"
General Purpose,"4700pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71H472KA01D/490-1308-1-ND/587946,"","","","","","","","",CAP CER 4700PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.290000","","",Active,Murata Electronics,GRM155R71H472KA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"4000",Active,"0.10","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-1308-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","4700pF","50V"
"Bypass, Decoupling","1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C102K3RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C102K3RACTU/399-1031-1-ND/411306,"","","","","","","","",CAP CER 1000PF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.287000","","",Active,KEMET,C0402C102K3RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"4002",Active,"0.10","",SMD Comm X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-1031-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","1000pF","25V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C104Z8VACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C104Z8VAC7867/399-15293-1-ND/7386691,"","","","","","","","",CAP CER 0.1UF 10V Y5V 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.263000","","",Active,KEMET,C0402C104Z8VAC7867,"1","Surface Mount, MLCC",-30°C ~ 85°C,"0402 (1005 Metric)",CutTape,"4005",Active,"0.10","",SMD Comm Y5V,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-15293-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.022 (0.55mm)","-20%, +80%","","0.1uF","10V"
General Purpose,"0.1uF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-GPHC_Y5V_6.3V-to-50V_8.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402ZRY5V8BB104/311-1375-1-ND/2103159,"","","","","","","","",CAP CER 0.1UF 25V Y5V 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.260000","","",Active,Yageo,CC0402ZRY5V8BB104,"1","Surface Mount, MLCC",-30°C ~ 85°C,"0402 (1005 Metric)",CutTape,"4008",Active,"0.10","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1375-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.022 (0.55mm)","-20%, +80%","","0.1uF","25V"
General Purpose,"0.1uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX5R6BB104/311-1336-1-ND/2103120,"","","","","","","","",CAP CER 0.1UF 10V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.257000","","",Active,Yageo,CC0402KRX5R6BB104,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"4009",Active,"0.01","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1336-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","0.1uF","10V"
"Bypass, Decoupling","470pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C471K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C471K5RACTU/399-1025-1-ND/411300,"","","","","","","","",CAP CER 470PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.253000","","",Active,KEMET,C0402C471K5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"4012",Active,"0.01","",SMD Comm X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-1025-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","470pF","50V"
General Purpose,"0.1uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R7BB104/311-1338-1-ND/2103122,"","","","","","","","",CAP CER 0.1UF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.250000","","",Active,Yageo,CC0402KRX7R7BB104,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"4014",Active,"0.01","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-1338-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.1uF","16V"
General Purpose,"10000pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155R71H103KA88J/490-6351-1-ND/3845548,"","","","","","","","",CAP CER 10000PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.247000","","",Active,Murata Electronics,GRM155R71H103KA88J,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",CutTape,"4016",Active,"0.10","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-6351-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","10000pF","50V"
General Purpose,"0.022uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0402KRX7R6BB223/311-3793-1-ND/8024882,"","","","","","","","",CAP CER 0.022UF 10V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.243000","","",Active,Yageo,CC0402KRX7R6BB223,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"4019",Active,"0.01","",CC,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"311-3793-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.022uF","10V"
General Purpose,"1000pF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B102KB5NNNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05B102KB5NNNC/1276-1032-1-ND/3889118,"","","","","","","","",CAP CER 1000PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:19.240000","","",Active,Samsung Electro-Mechanics,CL05B102KB5NNNC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"4022",Active,"0.01","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-1032-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","1000pF","50V"
