"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CRT-ST.pdf,DigiKey Link,//digikey.com/product-detail/en/bourns-inc/CRT0603-BY-1002EST/CRT0603-BY-1002ESTTR-ND/7928084,"","","","","","","","",Thin Film,RESTHINFILM 0603 10K0 0.1% 100MW,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.110000","0",Bourns Inc.,CRT0603-BY-1002EST,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"920",Active,"0.1W, 1/10W","0.04","","10k",CRT-ST,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,CRT0603-BY-1002ESTTR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±25ppm/°C,±0.1%,"","10k"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR200F/2019-SR731JTTDR200FCT-ND/9847597,"","","","","","","","",Thick Film,RES 200M OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.687000",Active,"KOA Speer Electronics, Inc.",SR731JTTDR200F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"921",Active,"0.25W, 1/4W","0.12",AEC-Q200,"200m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR200FCT-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","200m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR200F/2019-SR731JTTDR200FTR-ND/9845553,"","","","","","","","",Thick Film,RES 0.2 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.113000","0","KOA Speer Electronics, Inc.",SR731JTTDR200F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"922",Active,"0.25W, 1/4W","0.12",AEC-Q200,"200m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR200FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","200m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR200F/2019-SR731JTTDR200FTR-ND/9845553,"","","","","","","","",Thick Film,RES 0.2 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.113000","0","KOA Speer Electronics, Inc.",SR731JTTDR200F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"923",Active,"0.25W, 1/4W","0.12",AEC-Q200,"200m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR200FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","200m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR300F/2019-SR731JTTDR300FCT-ND/9847601,"","","","","","","","",Thick Film,RES 300M OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.683000",Active,"KOA Speer Electronics, Inc.",SR731JTTDR300F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"924",Active,"0.25W, 1/4W","0.12",AEC-Q200,"300m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR300FCT-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","300m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR300F/2019-SR731JTTDR300FTR-ND/9845557,"","","","","","","","",Thick Film,RES 0.3 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.120000","0","KOA Speer Electronics, Inc.",SR731JTTDR300F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"925",Active,"0.25W, 1/4W","0.12",AEC-Q200,"300m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR300FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","300m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR300F/2019-SR731JTTDR300FTR-ND/9845557,"","","","","","","","",Thick Film,RES 0.3 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.120000","0","KOA Speer Electronics, Inc.",SR731JTTDR300F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"926",Active,"0.25W, 1/4W","0.12",AEC-Q200,"300m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR300FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","300m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR270/RHM1246CT-ND/4056124,"","","","","","","","",Thick Film,RES 0.27 OHM 1% 1/5W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.024 (0.60mm)","2020-09-02 01:17:39.677000",Active,Rohm Semiconductor,UCR03EVPFLR270,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"927",Active,"0.2W, 1/5W","0.12",AEC-Q200,"270m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1246CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","",±1%,"","270m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,//digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR270/RHM1246TR-ND/4053594,"","","","","","","","",Thick Film,RES 0.27 OHM 1% 1/5W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.024 (0.60mm)","2019-11-29 21:03:46.123000","0",Rohm Semiconductor,UCR03EVPFLR270,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"928",Active,"0.2W, 1/5W","0.12",AEC-Q200,"270m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1246TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","0/ +150ppm/°C",±1%,"","270m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,//digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR270/RHM1246TR-ND/4053594,"","","","","","","","",Thick Film,RES 0.27 OHM 1% 1/5W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.024 (0.60mm)","2019-11-29 21:03:46.123000","0",Rohm Semiconductor,UCR03EVPFLR270,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"929",Active,"0.2W, 1/5W","0.12",AEC-Q200,"270m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1246TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","0/ +150ppm/°C",±1%,"","270m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR100/RHM1239CT-ND/4056117,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.024 (0.60mm)","2020-09-02 01:17:39.673000",Active,Rohm Semiconductor,UCR03EVPFLR100,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"930",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1239CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","",±1%,"","100m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,//digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR100/RHM1239TR-ND/4053587,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.024 (0.60mm)","2019-11-29 21:03:46.127000","0",Rohm Semiconductor,UCR03EVPFLR100,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"931",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1239TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","0/ +150ppm/°C",±1%,"","100m"
=Value,Datasheet,https://www.rohm.com/datasheet/UCR10EVHJS/ucr-e,DigiKey Link,//digikey.com/product-detail/en/rohm-semiconductor/UCR03EVPFLR100/RHM1239TR-ND/4053587,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.024 (0.60mm)","2019-11-29 21:03:46.127000","0",Rohm Semiconductor,UCR03EVPFLR100,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"932",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",UCR,"0.063 L x 0.034 W (1.60mm x 0.87mm)",DigiKey,RHM1239TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1","0/ +150ppm/°C",±1%,"","100m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR100F/2019-SR731JTTDR100FCT-ND/9847596,"","","","","","","","",Thick Film,RES 100M OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.670000",Active,"KOA Speer Electronics, Inc.",SR731JTTDR100F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"933",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR100FCT-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR100F/2019-SR731JTTDR100FTR-ND/9845552,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.127000","0","KOA Speer Electronics, Inc.",SR731JTTDR100F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"934",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR100FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100m"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/SR73/SR73.pdf,DigiKey Link,//digikey.com/product-detail/en/koa-speer-electronics-inc/SR731JTTDR100F/2019-SR731JTTDR100FTR-ND/9845552,"","","","","","","","",Thick Film,RES 0.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.127000","0","KOA Speer Electronics, Inc.",SR731JTTDR100F,"1","2",-55°C ~ 150°C,"0603 (1608 Metric)",TapeAndReel,"935",Active,"0.25W, 1/4W","0.12",AEC-Q200,"100m",SR73,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"2019-SR731JTTDR100FTR-ND","","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BSJR13V/P17457CT-ND/5647941,"","","","","","","","",Thick Film,RES 0.13 OHM 5% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.667000",Active,Panasonic Electronic Components,ERJ-3BSJR13V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"936",Active,"0.25W, 1/4W","0.04",AEC-Q200,"130m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17457CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±5%,"","130m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BSJR13V/P17457TR-ND/5647490,"","","","","","","","",Thick Film,RES 0.13 OHM 5% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.022 (0.55mm)","2019-11-29 21:03:46.130000","0",Panasonic Electronic Components,ERJ-3BSJR13V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"937",Active,"0.25W, 1/4W","0.04",AEC-Q200,"130m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17457TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±5%,"","130m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BSJR13V/P17457TR-ND/5647490,"","","","","","","","",Thick Film,RES 0.13 OHM 5% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.130000","0",Panasonic Electronic Components,ERJ-3BSJR13V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"938",Active,"0.25W, 1/4W","0.04",AEC-Q200,"130m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17457TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±5%,"","130m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR051JTD/A109751CT-ND/4032517,"","","","","","","","",Thick Film,RES 0.051 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.663000",Active,TE Connectivity Passive Product,RLP73M1JR051JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"939",Active,"0.125W, 1/8W","0.04","","51m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109751CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","51m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,//digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR051JTD/A109751TR-ND/4032126,"","","","","","","","",Thick Film,RES 0.051 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.133000","0",TE Connectivity Passive Product,RLP73M1JR051JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"940",Active,"0.125W, 1/8W","0.04","","51m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109751TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","51m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,//digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR051JTD/A109751TR-ND/4032126,"","","","","","","","",Thick Film,RES 0.051 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.022 (0.55mm)","2019-11-29 21:03:46.133000","0",TE Connectivity Passive Product,RLP73M1JR051JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"941",Active,"0.125W, 1/8W","0.04","","51m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109751TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","51m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR062JTD/A109753CT-ND/4032519,"","","","","","","","",Thick Film,RES 0.062 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.657000",Active,TE Connectivity Passive Product,RLP73M1JR062JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"942",Active,"0.125W, 1/8W","0.04","","62m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109753CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","62m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,//digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR062JTD/A109753TR-ND/4032128,"","","","","","","","",Thick Film,RES 0.062 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR1206,,,"0.022 (0.55mm)","2019-11-29 21:03:46.137000","0",TE Connectivity Passive Product,RLP73M1JR062JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"943",Active,"0.125W, 1/8W","0.04","","62m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109753TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","62m"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,//digikey.com/product-detail/en/te-connectivity-passive-product/RLP73M1JR062JTD/A109753TR-ND/4032128,"","","","","","","","",Thick Film,RES 0.062 OHM 5% 1/8W 0603,"0603 (1608 Metric)","",Current Sense,,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.137000","0",TE Connectivity Passive Product,RLP73M1JR062JTD,"1","2",-55°C ~ 155°C,"0603 (1608 Metric)",TapeAndReel,"944",Active,"0.125W, 1/8W","0.04","","62m","RL73, CGS","0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,A109753TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±400ppm/°C,±5%,"","62m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQF9R1V/P17392CT-ND/5647876,"","","","","","","","",Thick Film,RES SMD 9.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.653000",Active,Panasonic Electronic Components,ERJ-3BQF9R1V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"945",Active,"0.25W, 1/4W","0.04",AEC-Q200,"9.1",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17392CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","9.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQF9R1V/P17392TR-ND/5647425,"","","","","","","","",Thick Film,RES SMD 9.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2019-11-29 21:03:46.140000","0",Panasonic Electronic Components,ERJ-3BQF9R1V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"946",Active,"0.25W, 1/4W","0.05",AEC-Q200,"9.1",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17392TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","9.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQF9R1V/P17392TR-ND/5647425,"","","","","","","","",Thick Film,RES SMD 9.1 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.140000","0",Panasonic Electronic Components,ERJ-3BQF9R1V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"947",Active,"0.25W, 1/4W","0.05",AEC-Q200,"9.1",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17392TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","9.1"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQFR82V/P17405CT-ND/5647889,"","","","","","","","",Thick Film,RES 0.82 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0805,,,"0.022 (0.55mm)","2020-09-02 01:17:39.650000",Active,Panasonic Electronic Components,ERJ-3BQFR82V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"948",Active,"0.25W, 1/4W","0.04",AEC-Q200,"820m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17405CT-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±1%,"","820m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQFR82V/P17405TR-ND/5647438,"","","","","","","","",Thick Film,RES 0.82 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR1206,,,"0.022 (0.55mm)","2019-11-29 21:03:46.143000","0",Panasonic Electronic Components,ERJ-3BQFR82V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"949",Active,"0.25W, 1/4W","0.05",AEC-Q200,"820m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17405TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±1%,"","820m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,DigiKey Link,//digikey.com/product-detail/en/panasonic-electronic-components/ERJ-3BQFR82V/P17405TR-ND/5647438,"","","","","","","","",Thick Film,RES 0.82 OHM 1% 1/4W 0603,"0603 (1608 Metric)","","Automotive AEC-Q200, Current Sense",,,,STACKPOLE CSR0603,,,"0.022 (0.55mm)","2019-11-29 21:03:46.143000","0",Panasonic Electronic Components,ERJ-3BQFR82V,"1","2",-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"950",Active,"0.25W, 1/4W","0.05",AEC-Q200,"820m",ERJ,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,P17405TR-ND,"","","","","","","","","","","0603",,"resistors\Resistor,resistors\Resistor1",±300ppm/°C,±1%,"","820m"
