"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-07374RL/YAG2630CT-ND/5281494,"","","","","","","","",Thick Film,RES SMD 374 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.123000",Active,Yageo,RC0201FR-07374RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1076",Active,"0.05W, 1/20W","0.10","","374Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2630CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","374Ohms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201JT2K00/RMCF0201JT2K00CT-ND/5967181,"","","","","","","","",Thick Film,RES 2K OHM 5% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.120000",Active,Stackpole Electronics Inc,RMCF0201JT2K00,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1077",Active,"0.05W, 1/20W","0.10","","2kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201JT2K00CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","2kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT44K2/RMCF0201FT44K2CT-ND/5967026,"","","","","","","","",Thick Film,RES 44.2K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.117000",Active,Stackpole Electronics Inc,RMCF0201FT44K2,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1078",Active,"0.05W, 1/20W","0.10","","44.2kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT44K2CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","44.2kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT45R3/RMCF0201FT45R3CT-ND/5966799,"","","","","","","","",Thick Film,RES 45.3 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.113000",Active,Stackpole Electronics Inc,RMCF0201FT45R3,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1079",Active,"0.05W, 1/20W","0.10","","45.3Ohms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT45R3CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","45.3Ohms"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/RK73H/RK73H.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/RK73H1HTTC1304F/2019-RK73H1HTTC1304FCT-ND/9845937,"","","","","","","","",Thick Film,RES 1.3M OHM 1% 1/20W 0201,"0201 (0603 Metric)","","Automotive AEC-Q200, Moisture Resistant",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.110000",Active,"KOA Speer Electronics, Inc.",RK73H1HTTC1304F,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"1080",Active,"0.05W, 1/20W","0.01",AEC-Q200,"1.3MOhms",RK73H,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"2019-RK73H1HTTC1304FCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","1.3MOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF2403C/P122859CT-ND/8342657,"","","","","","","","",Thick Film,RES SMD 240K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.107000",Active,Panasonic Electronic Components,ERJ-1GNF2403C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1081",Active,"0.05W, 1/20W","0.01",AEC-Q200,"240kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122859CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","240kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-07309KL/YAG2588CT-ND/5281452,"","","","","","","","",Thick Film,RES SMD 309K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.107000",Active,Yageo,RC0201FR-07309KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1082",Active,"0.05W, 1/20W","0.10","","309kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2588CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","309kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT118K/RMCF0201FT118KCT-ND/5967062,"","","","","","","","",Thick Film,RES 118K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.103000",Active,Stackpole Electronics Inc,RMCF0201FT118K,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1083",Active,"0.05W, 1/20W","0.10","","118kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT118KCT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","118kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_7.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/AC0201FR-07180KL/YAG5163CT-ND/7063506,"","","","","","","","",Thick Film,RES SMD 180K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","Automotive AEC-Q200, Moisture Resistant",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.097000",Active,Yageo,AC0201FR-07180KL,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"1084",Active,"0.05W, 1/20W","0.01",AEC-Q200,"180kOhms",AC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG5163CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","180kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-074K3L/311-4.3KNCT-ND/1949062,"","","","","","","","",Thick Film,RES SMD 4.3K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.093000",Active,Yageo,RC0201JR-074K3L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1085",Active,"0.05W, 1/20W","0.10","","4.3kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-4.3KNCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","4.3kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT95K3/RMCF0201FT95K3CT-ND/5967054,"","","","","","","","",Thick Film,RES 95.3K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.090000",Active,Stackpole Electronics Inc,RMCF0201FT95K3,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1086",Active,"0.05W, 1/20W","0.10","","95.3kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT95K3CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","95.3kOhms"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/RK73B/RK73B.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/RK73B1HTTC390J/2019-RK73B1HTTC390JCT-ND/9845775,"","","","","","","","",Thick Film,RES 39 OHM 5% 1/20W 0201,"0201 (0603 Metric)","","Automotive AEC-Q200, Moisture Resistant",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.087000",Active,"KOA Speer Electronics, Inc.",RK73B1HTTC390J,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"1087",Active,"0.05W, 1/20W","0.01",AEC-Q200,"39Ohms",RK73B,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"2019-RK73B1HTTC390JCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","39Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF62R0C/P123108CT-ND/8343155,"","","","","","","","",Thick Film,RES SMD 62 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.083000",Active,Panasonic Electronic Components,ERJ-1GNF62R0C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1088",Active,"0.05W, 1/20W","0.01",AEC-Q200,"62Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123108CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","62Ohms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1300C/P122712CT-ND/8342363,"","","","","","","","",Thick Film,RES SMD 130 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.080000",Active,Panasonic Electronic Components,ERJ-1GNF1300C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1089",Active,"0.05W, 1/20W","0.01",AEC-Q200,"130Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122712CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","130Ohms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201JT4K70/RMCF0201JT4K70CT-ND/3931519,"","","","","","","","",Thick Film,RES 4.7K OHM 5% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.077000",Active,Stackpole Electronics Inc,RMCF0201JT4K70,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1090",Active,"0.05W, 1/20W","0.10","","4.7kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201JT4K70CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","4.7kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT931R/RMCF0201FT931RCT-ND/5966910,"","","","","","","","",Thick Film,RES 931 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.073000",Active,Stackpole Electronics Inc,RMCF0201FT931R,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1091",Active,"0.05W, 1/20W","0.10","","931Ohms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT931RCT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","931Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-079K76L/YAG2860CT-ND/5281724,"","","","","","","","",Thick Film,RES SMD 9.76K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.070000",Active,Yageo,RC0201FR-079K76L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1092",Active,"0.05W, 1/20W","0.10","","9.76kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2860CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","9.76kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02013K30JNED/541-3.3KAGCT-ND/1183568,"","","","","","","","",Thick Film,RES SMD 3.3K OHM 5% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:21.067000",Active,Vishay Dale,CRCW02013K30JNED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",CutTape,"1093",Active,"0.05W, 1/20W","0.10","","3.3kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-3.3KAGCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","3.3kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT11K0/RMCF0201FT11K0CT-ND/5966980,"","","","","","","","",Thick Film,RES 11K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.063000",Active,Stackpole Electronics Inc,RMCF0201FT11K0,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1094",Active,"0.05W, 1/20W","0.10","","11kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT11K0CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","11kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT100R/RMCF0201FT100RCT-ND/3931511,"","","","","","","","",Thick Film,RES 100 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.060000",Active,Stackpole Electronics Inc,RMCF0201FT100R,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1095",Active,"0.05W, 1/20W","0.10","","100Ohms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT100RCT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","100Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0718KL/311-18KNCT-ND/1949021,"","","","","","","","",Thick Film,RES SMD 18K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.057000",Active,Yageo,RC0201JR-0718KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1096",Active,"0.05W, 1/20W","0.10","","18kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-18KNCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","18kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT215K/RMCF0201FT215KCT-ND/5967083,"","","","","","","","",Thick Film,RES 215K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.053000",Active,Stackpole Electronics Inc,RMCF0201FT215K,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1097",Active,"0.05W, 1/20W","0.10","","215kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT215KCT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","215kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-071K91L/YAG2493CT-ND/5281357,"","","","","","","","",Thick Film,RES SMD 1.91K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.050000",Active,Yageo,RC0201FR-071K91L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1098",Active,"0.05W, 1/20W","0.10","","1.91kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2493CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","1.91kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-072R7L/YAG2888CT-ND/5281752,"","","","","","","","",Thick Film,RES SMD 2.7 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.047000",Active,Yageo,RC0201JR-072R7L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1099",Active,"0.05W, 1/20W","0.10","","2.7Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2888CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",-100/ +350ppm/°C,±5%,"","2.7Ohms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW0201330RJNED/541-330AGCT-ND/1183561,"","","","","","","","",Thick Film,RES SMD 330 OHM 5% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:21.043000",Active,Vishay Dale,CRCW0201330RJNED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",CutTape,"1100",Active,"0.05W, 1/20W","0.10","","330Ohms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-330AGCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","330Ohms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT9K76/RMCF0201FT9K76CT-ND/5966976,"","","","","","","","",Thick Film,RES 9.76K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.040000",Active,Stackpole Electronics Inc,RMCF0201FT9K76,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1101",Active,"0.05W, 1/20W","0.10","","9.76kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT9K76CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","9.76kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-075K49L/YAG2744CT-ND/5281608,"","","","","","","","",Thick Film,RES SMD 5.49K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.037000",Active,Yageo,RC0201FR-075K49L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1102",Active,"0.05W, 1/20W","0.10","","5.49kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2744CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","5.49kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF1102C/P122675CT-ND/8342289,"","","","","","","","",Thick Film,RES SMD 11K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.033000",Active,Panasonic Electronic Components,ERJ-1GNF1102C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"1103",Active,"0.05W, 1/20W","0.01",AEC-Q200,"11kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122675CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","11kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-07412KL/YAG2660CT-ND/5281524,"","","","","","","","",Thick Film,RES SMD 412K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.030000",Active,Yageo,RC0201FR-07412KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1104",Active,"0.05W, 1/20W","0.10","","412kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2660CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","412kOhms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT16R5/RMCF0201FT16R5CT-ND/5966765,"","","","","","","","",Thick Film,RES 16.5 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.027000",Active,Stackpole Electronics Inc,RMCF0201FT16R5,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1105",Active,"0.05W, 1/20W","0.10","","16.5Ohms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT16R5CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","16.5Ohms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-packaging.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201FT931K/RMCF0201FT931KCT-ND/5967139,"","","","","","","","",Thick Film,RES 931K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:21.023000",Active,Stackpole Electronics Inc,RMCF0201FT931K,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"1106",Active,"0.05W, 1/20W","0.10","","931kOhms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201FT931KCT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","931kOhms"
