"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Continuous Drain (Id) @ 25°C","Description","Device Package","Drain to Source Voltage (Vdss)","Drive Voltage (Max Rds On,  Min Rds On)","FET Feature","FET Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Gate Charge (Qg) (Max) @ Vgs","Input Capacitance (Ciss) (Max) @ Vds","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Power Dissipation (Max)","Price","Rds On (Max) @ Id, Vgs","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Technology","Type","Value","Vgs (Max)","Vgs(th) (Max) @ Id"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30938.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN2004K-7/DMN2004KDICT-ND/1629616,"","","","","","","","","630mA (Ta)",MOSFET N-CH 20V 0.63A SOT23-3,"","20V","1.8V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","150pF @ 16V","2020-09-02 01:25:01.607000",Active,Diodes Incorporated,DMN2004K-7,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"350mW (Ta)","0.08","550mOhm @ 540mA, 4.5V",-,DigiKey,DMN2004KDICT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30652.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN601K-7/DMN601KDICT-ND/937178,"","","","","","","","","300mA (Ta)",MOSFET N-CH 60V 300MA SOT23-3,"","60V","5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","50pF @ 25V","2020-09-02 01:25:01.587000",Active,Diodes Incorporated,DMN601K-7,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"350mW (Ta)","0.08","2Ohm @ 500mA, 10V",-,DigiKey,DMN601KDICT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"2.5V @ 1mA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN2056U.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN2056U-7/DMN2056U-7DICT-ND/8275317,"","","","","","","","","4A (Ta)",MOSFET N-CHANNEL 20V 4A SOT23-3,"","20V","1.5V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","4.3nC @ 4.5V","339pF @ 10V","2020-09-02 01:25:01.567000",Active,Diodes Incorporated,DMN2056U-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"940mW","0.08","38mOhm @ 3.6A, 4.5V",-,DigiKey,DMN2056U-7DICT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMG3402L.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMG3402L-7/DMG3402L-7DICT-ND/4747628,"","","","","","","","","4A (Ta)",MOSFET N-CH 30V 4A SOT23,"","30V","2.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","11.7nC @ 10V","464pF @ 15V","2020-09-02 01:25:01.543000",Active,Diodes Incorporated,DMG3402L-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"1.4W (Ta)","0.09","52mOhm @ 4A, 10V",-,DigiKey,DMG3402L-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±12V,"1.4V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMG301NU.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMG301NU-13/DMG301NU-13DICT-ND/4794803,"","","","","","","","","260mA (Ta)",MOSFET N-CH 25V .26A SOT-23,"","25V","2.7V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","0.36nC @ 4.5V","27.9pF @ 10V","2020-09-02 01:25:01.523000",Active,Diodes Incorporated,DMG301NU-13,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"320mW (Ta)","0.09","4Ohm @ 400mA, 4.5V",-,DigiKey,DMG301NU-13DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","","8V","1.1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN3042L.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3042L-7/DMN3042L-7DICT-ND/5223244,"","","","","","","","","5.8A (Ta)",MOSFET N-CH 30V 5.8A SOT23,"","30V","2.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","20nC @ 10V","860pF @ 15V","2020-09-02 01:25:01.500000",Active,Diodes Incorporated,DMN3042L-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"720mW (Ta)","0.09","26.5mOhm @ 5.8A, 10V",-,DigiKey,DMN3042L-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±12V,"1.4V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN3023L.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3023L-7/DMN3023L-7DICT-ND/5453155,"","","","","","","","","6.2A (Ta)",MOSFET N-CH 30V 6.2A SOT23,"","30V","2.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","18.4nC @ 10V","873pF @ 15V","2020-09-02 01:25:01.480000",Active,Diodes Incorporated,DMN3023L-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"900mW (Ta)","0.10","25mOhm @ 4A, 10V",-,DigiKey,DMN3023L-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"1.8V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN1019USN.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN1019USN-7/DMN1019USN-7DICT-ND/4898886,"","","","","","","","","9.3A (Ta)",MOSFET N-CH 12V 9.3A SC59,"","12V","1.2V, 2.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","50.6nC @ 8V","2426pF @ 10V","2020-09-02 01:25:01.470000",Active,Diodes Incorporated,DMN1019USN-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"680mW (Ta)","0.12","10mOhm @ 9.7A, 4.5V",-,DigiKey,DMN1019USN-7DICT-ND,"","","","","","","","","","",SC-59,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"800mV @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN3730U.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3730U-7/DMN3730U-7DICT-ND/2792455,"","","","","","","","","750mA (Ta)",MOSFET N-CH 30V 750MA SOT23,"","30V","1.8V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","1.6nC @ 4.5V","64.3pF @ 25V","2020-09-02 01:25:01.457000",Active,Diodes Incorporated,DMN3730U-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"450mW (Ta)","0.12","460mOhm @ 200mA, 4.5V",-,DigiKey,DMN3730U-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"950mV @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXMN2B01F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXMN2B01FTA/ZXMN2B01FCT-ND/1557764,"","","","","","","","","2.1A (Ta)",MOSFET N-CH 20V 2.1A SOT23-3,"","20V","1.8V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","4.8nC @ 4.5V","370pF @ 10V","2020-09-02 01:25:01.447000",Active,Diodes Incorporated,ZXMN2B01FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.12","100mOhm @ 2.4A, 4.5V",-,DigiKey,ZXMN2B01FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds31188.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3200U-7/DMN3200U-7DICT-ND/5218398,"","","","","","","","","2.2A (Ta)",MOSFET N-CH 30V 2.2A SOT23-3,"","30V","1.5V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","290pF @ 10V","2020-09-02 01:25:01.433000",Active,Diodes Incorporated,DMN3200U-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"650mW (Ta)","0.12","90mOhm @ 2.2A, 4.5V",-,DigiKey,DMN3200U-7DICT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXM61N02F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXM61N02FTA/ZXM61N02FCT-ND/272443,"","","","","","","","","1.7A (Ta)",MOSFET N-CH 20V 1.7A SOT23-3,"","20V","2.7V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","3.4nC @ 4.5V","160pF @ 15V","2020-09-02 01:25:01.423000",Active,Diodes Incorporated,ZXM61N02FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.13","180mOhm @ 930mA, 4.5V",-,DigiKey,ZXM61N02FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±12V,"700mV @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXMN10A07F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXMN10A07FTA/ZXMN10A07FCT-ND/386063,"","","","","","","","","700mA (Ta)",MOSFET N-CH 100V 700MA SOT23-3,"","100V","6V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","2.9nC @ 10V","138pF @ 50V","2020-09-02 01:25:01.407000",Active,Diodes Incorporated,ZXMN10A07FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.14","700mOhm @ 1.5A, 10V",-,DigiKey,ZXMN10A07FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"4V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZVN3306F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZVN3306FTA/ZVN3306FCT-ND/92635,"","","","","","","","","150mA (Ta)",MOSFET N-CH 60V 150MA SOT23-3,"","60V","10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","35pF @ 18V","2020-09-02 01:25:01.387000",Active,Diodes Incorporated,ZVN3306FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"330mW (Ta)","0.14","5Ohm @ 500mA, 10V",-,DigiKey,ZVN3306FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"2.4V @ 1mA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN10H220L.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN10H220L-7/DMN10H220L-7DICT-ND/4794804,"","","","","","","","","1.4A (Ta)",MOSFET N-CH 100V 1.6A SOT-23,"","100V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","8.3nC @ 10V","401pF @ 25V","2020-09-02 01:25:01.370000",Active,Diodes Incorporated,DMN10H220L-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"1.3W (Ta)","0.14","220mOhm @ 1.6A, 10V",-,DigiKey,DMN10H220L-7DICT-ND,"","","","","","","","","","",SOT-23,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±16V,"2.5V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds31116.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3033LSN-7/DMN3033LSNDICT-ND/1774327,"","","","","","","","","6A (Ta)",MOSFET N-CH 30V 6A SC59-3,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","10.5nC @ 5V","755pF @ 10V","2020-09-02 01:25:01.350000",Active,Diodes Incorporated,DMN3033LSN-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"1.4W (Ta)","0.15","30mOhm @ 6A, 10V",-,DigiKey,DMN3033LSNDICT-ND,"","","","","","","","","","",SC-59-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZVN3320F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZVN3320FTA/ZVN3320FCT-ND/152481,"","","","","","","","","60mA (Ta)",MOSFET N-CH 200V 60MA SOT23-3,"","200V","10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","45pF @ 25V","2020-09-02 01:25:01.330000",Active,Diodes Incorporated,ZVN3320FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"330mW (Ta)","0.15","25Ohm @ 100mA, 10V",-,DigiKey,ZVN3320FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"3V @ 1mA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXMN3A01F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXMN3A01FTA/ZXMN3A01FCT-ND/386052,"","","","","","","","","1.8A (Ta)",MOSFET N-CH 30V 1.8A SOT23-3,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","3.9nC @ 10V","190pF @ 25V","2020-09-02 01:25:01.327000",Active,Diodes Incorporated,ZXMN3A01FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.16","120mOhm @ 2.5A, 10V",-,DigiKey,ZXMN3A01FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXMN6A07F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXMN6A07FTA/ZXMN6A07FCT-ND/386059,"","","","","","","","","1.2A (Ta)",MOSFET N-CH 60V 1.2A SOT23-3,"","60V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","3.2nC @ 10V","166pF @ 40V","2020-09-02 01:25:01.313000",Active,Diodes Incorporated,ZXMN6A07FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.16","250mOhm @ 1.8A, 10V",-,DigiKey,ZXMN6A07FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"3V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXM61N03F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXM61N03FTA/ZXM61N03FCT-ND/272444,"","","","","","","","","1.4A (Ta)",MOSFET N-CH 30V 1.4A SOT23-3,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","4.1nC @ 10V","150pF @ 25V","2020-09-02 01:25:01.303000",Active,Diodes Incorporated,ZXM61N03FTA,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"625mW (Ta)","0.16","220mOhm @ 910mA, 10V",-,DigiKey,ZXM61N03FCT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ZXMN6A07F.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/ZXMN2069FTA/981-ZXMN2069FTA-CHP/2352461,"","","","","","","","","",MOSFET N-CH SOT23-3,"","","","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","","2020-09-02 01:25:01.290000",Active,Diodes Incorporated,ZXMN2069FTA,"3000",Surface Mount,"","TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"","0.12","",-,DigiKey,"981-ZXMN2069FTA-CHP","","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","","",""
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN3033LSNQ.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3033LSNQ-7/DMN3033LSNQ-7DICT-ND/5360953,"","","","","","","","","6A (Ta)",MOSFET N-CH 30V 6A SC59-3,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","10.5nC @ 5V","755pF @ 10V","2020-09-02 01:25:01.280000",Active,Diodes Incorporated,DMN3033LSNQ-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"1.4W (Ta)","0.17","30mOhm @ 6A, 10V",-,DigiKey,DMN3033LSNQ-7DICT-ND,"","","","","","","","","","",SC-59,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN67D7L.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN67D7L-7/DMN67D7L-7DICT-ND/8126144,"","","","","","","","","210mA (Ta)",MOSFETN-CHAN 60V SOT23,"","60V","5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","0.821nC @ 10V","22pF @ 25V","2020-09-02 01:25:01.270000",Active,Diodes Incorporated,DMN67D7L-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",CutTape,Active,"570mW (Ta)","0.25","5Ohm @ 500mA, 10V",-,DigiKey,DMN67D7L-7DICT-ND,"","","","","","","","","","",SOT-23-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±40V,"2.5V @ 250µA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30830.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN2112SN-7/DMN2112SNDICT-ND/1629618,"","","","","","","","","1.2A (Ta)",MOSFET N-CH 20V 1.2A SC59-3,"","20V","1.5V, 4.5V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","","220pF @ 10V","2020-09-02 01:25:01.260000",Active,Diodes Incorporated,DMN2112SN-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"500mW (Ta)","0.10","100mOhm @ 500mA, 4.5V",-,DigiKey,DMN2112SNDICT-ND,"","","","","","","","","","",SC-59-3,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±8V,"1.2V @ 1mA"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/DMN3070SSN.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DMN3070SSN-7/DMN3070SSN-7DICT-ND/3983755,"","","","","","","","","4.2A (Ta)",MOSFET N-CH 30V 4.2A SC59,"","30V","4.5V, 10V","",N-Channel,footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - DIODES SOT-23-3.PCBLIB,"","",DIODES SOT-23-3,"","","13.2nC @ 10V","697pF @ 15V","2020-09-02 01:25:01.250000",Active,Diodes Incorporated,DMN3070SSN-7,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,Active,"780mW (Ta)","0.10","40mOhm @ 4.2A, 10V",-,DigiKey,DMN3070SSN-7DICT-ND,"","","","","","","","","","",SC-59,symbols/FET - N-CH/SCH - FET - N-CH - DIODES INC MOSFET N-CH SOT-23-3.SCHLIB,DIODES INC MOSFET N-CH SOT-23-3,MOSFET (Metal Oxide),"","",±20V,"2.1V @ 250µA"
