Part Type,Part Number,Schematic Part,Part Value,Type,ESR (Equivalent Series Resistance),Frequency,Frequency Stability,Frequency Tolerance,Load Capacitance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Crystal,ABM10-32.000MHZ-8-7-A15-T,oscillators\Crystal_4P,32MHz,MHz Crystal,70 Ohms,32MHz,±15ppm,±15ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 32.0000MHZ 8PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-25.000MHZ-D30-T3,oscillators\Crystal_4P,25MHz,MHz Crystal,100 Ohms,25MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 25.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-24.000MHZ-8-7-A15-T,oscillators\Crystal_4P,24MHz,MHz Crystal,100 Ohms,24MHz,±15ppm,±15ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 24.0000MHZ 8PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-28.63636MHZ-8-7-A15-T,oscillators\Crystal_4P,28.63636MHz,MHz Crystal,100 Ohms,28.63636MHz,±15ppm,±15ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 28.63636MHZ 8PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-24.576MHZ-D30-T3,oscillators\Crystal_4P,24.576MHz,MHz Crystal,100 Ohms,24.576MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 24.5760MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-48.000MHZ-D30-T3,oscillators\Crystal_4P,48MHz,MHz Crystal,70 Ohms,48MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 48.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-40.000MHZ-D30-T3,oscillators\Crystal_4P,40MHz,MHz Crystal,70 Ohms,40MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 40.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-18.432MHZ-D30-T3,oscillators\Crystal_4P,18.432MHz,MHz Crystal,150 Ohms,18.432MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 18.4320MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-16.384MHZ-D30-T3,oscillators\Crystal_4P,16.384MHz,MHz Crystal,150 Ohms,16.384MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 16.3840MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-30.000MHZ-D30-T3,oscillators\Crystal_4P,30MHz,MHz Crystal,70 Ohms,30MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 30.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-32.000MHZ-D30-T3,oscillators\Crystal_4P,32MHz,MHz Crystal,70 Ohms,32MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 32.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-27.000MHZ-D30-T3,oscillators\Crystal_4P,27MHz,MHz Crystal,100 Ohms,27MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 27.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-40.000MHZ-8-7-A15-T,oscillators\Crystal_4P,40MHz,MHz Crystal,70 Ohms,40MHz,±15ppm,±15ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 40.0000MHZ 8PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-16.384MHZ-E20-T,oscillators\Crystal_4P,16.384MHz,MHz Crystal,150 Ohms,16.384MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 16.3840MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-22.1184MHZ-E20-T,oscillators\Crystal_4P,22.1184MHz,MHz Crystal,100 Ohms,22.1184MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 22.1184MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-16.000MHZ-E20-T,oscillators\Crystal_4P,16MHz,MHz Crystal,150 Ohms,16MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 16.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-25.000MHZ-E20-T,oscillators\Crystal_4P,25MHz,MHz Crystal,100 Ohms,25MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 25.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-24.000MHZ-E20-T,oscillators\Crystal_4P,24MHz,MHz Crystal,100 Ohms,24MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 24.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-27.000MHZ-E20-T,oscillators\Crystal_4P,27MHz,MHz Crystal,100 Ohms,27MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 27.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-20.000MHZ-E20-T,oscillators\Crystal_4P,20MHz,MHz Crystal,100 Ohms,20MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 20.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-19.200MHZ-E20-T,oscillators\Crystal_4P,19.2MHz,MHz Crystal,150 Ohms,19.2MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 19.2000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-167-12.000MHZ-T3,oscillators\Crystal_4P,12MHz,MHz Crystal,125 Ohms,12MHz,±30ppm,±10ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10-167-12.000MHz.pdf,CRYSTAL 12.00MHZ 8PF LOW ESR SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-166-12.000MHZ-T3,oscillators\Crystal_4P,12MHz,MHz Crystal,125 Ohms,12MHz,±10ppm,±10ppm,8pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10-166-12.000MHz.pdf,CRYSTAL 12.00MHZ 8PF LOW ESR SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-30.000MHZ-E20-T,oscillators\Crystal_4P,30MHz,MHz Crystal,70 Ohms,30MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 30.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-24.576MHZ-E20-T,oscillators\Crystal_4P,24.576MHz,MHz Crystal,100 Ohms,24.576MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 24.5760MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-18.432MHZ-E20-T,oscillators\Crystal_4P,18.432MHz,MHz Crystal,150 Ohms,18.432MHz,±20ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 18.4320MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM10-26.000MHZ-7-A15-T,oscillators\Crystal_4P,26MHz,MHz Crystal,100 Ohms,26MHz,±15ppm,±15ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 26.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-32.000MHZ-7-A15-T,oscillators\Crystal_4P,32MHz,MHz Crystal,70 Ohms,32MHz,±15ppm,±15ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 32.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABM10-16.000MHZ-D30-T3,oscillators\Crystal_4P,16MHz,MHz Crystal,150 Ohms,16MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 16.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-24.000MHZ-D30-T3,oscillators\Crystal_4P,24MHz,MHz Crystal,100 Ohms,24MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 24.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-19.200MHZ-D30-T3,oscillators\Crystal_4P,19.2MHz,MHz Crystal,150 Ohms,19.2MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 19.2000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-20.000MHZ-D30-T3,oscillators\Crystal_4P,20MHz,MHz Crystal,100 Ohms,20MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 20.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM10-26.000MHZ-D30-T3,oscillators\Crystal_4P,26MHz,MHz Crystal,100 Ohms,26MHz,±30ppm,±20ppm,10pF,,"Crystal_XTAL250X200X50-4N,Crystal_SC250X200X50-4N","4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM10.pdf,CRYSTAL 26.0000MHZ 10PF SMD,Surface Mount,0.028 (0.70mm),0.098 L x 0.079 W (2.50mm x 2.00mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-25.000MHZ-B4Y-T3,oscillators\Crystal_4P,25MHz,MHz Crystal,60 Ohms,25MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 25.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-24.576MHZ-B4Y-T,oscillators\Crystal_4P,24.576MHz,MHz Crystal,60 Ohms,24.576MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 24.5760MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-30.000MHZ-B4Y-T,oscillators\Crystal_4P,30MHz,MHz Crystal,50 Ohms,30MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 30.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-18.432MHZ-18-D2Y-T,oscillators\Crystal_4P,18.432MHz,MHz Crystal,80 Ohms,18.432MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 18.4320MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-32.000MHZ-B4Y-T,oscillators\Crystal_4P,32MHz,MHz Crystal,50 Ohms,32MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 32.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-12.000MHZ-B4Y-T,oscillators\Crystal_4P,12MHz,MHz Crystal,120 Ohms,12MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 12.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-16.000MHZ-B4Y-T,oscillators\Crystal_4P,16MHz,MHz Crystal,80 Ohms,16MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 16.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-24.000MHZ-B4Y-T,oscillators\Crystal_4P,24MHz,MHz Crystal,60 Ohms,24MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 24.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-25.000MHZ-B4Y-T,oscillators\Crystal_4P,25MHz,MHz Crystal,60 Ohms,25MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 25.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-48.000MHZ-B4Y-T,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 48.0000MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-16.384MHZ-B4Y-T,oscillators\Crystal_4P,16.384MHz,MHz Crystal,80 Ohms,16.384MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 16.3840MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-18.432MHZ-B4Y-T,oscillators\Crystal_4P,18.432MHz,MHz Crystal,80 Ohms,18.432MHz,±30ppm,±30ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 18.4320MHZ 10PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABM8G-106-12.000MHZ-T,oscillators\Crystal_4P,12MHz,MHz Crystal,120 Ohms,12MHz,±30ppm,±20ppm,10pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/datasheets/ABM8G-106-12.000MHz-T.pdf,IOT 12MHZ 10PF XTAL,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-24.000MHZ-18-D2Y-T,oscillators\Crystal_4P,24MHz,MHz Crystal,60 Ohms,24MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 24.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-12.000MHZ-18-D2Y-T,oscillators\Crystal_4P,12MHz,MHz Crystal,120 Ohms,12MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 12.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-13.560MHZ-18-D2Y-T,oscillators\Crystal_4P,13.56MHz,MHz Crystal,80 Ohms,13.56MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 13.5600MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-14.7456MHZ-18-D2Y-T,oscillators\Crystal_4P,14.7456MHz,MHz Crystal,80 Ohms,14.7456MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 14.7456MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-20.000MHZ-18-D2Y-T,oscillators\Crystal_4P,20MHz,MHz Crystal,80 Ohms,20MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 20.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-27.000MHZ-18-D2Y-T,oscillators\Crystal_4P,27MHz,MHz Crystal,60 Ohms,27MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 27.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-16.000MHZ-18-D2Y-T,oscillators\Crystal_4P,16MHz,MHz Crystal,80 Ohms,16MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-26.000MHZ-18-D2Y-T,oscillators\Crystal_4P,26MHz,MHz Crystal,60 Ohms,26MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 26.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-28.63636MHZ-18-D2Y-T,oscillators\Crystal_4P,28.63636MHz,MHz Crystal,50 Ohms,28.63636MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 28.63636MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-48.000MHZ-18-D2Y-T,oscillators\Crystal_4P,48MHz,MHz Crystal,50 Ohms,48MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 48.0000MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABM8G-19.6608MHZ-18-D2Y-T,oscillators\Crystal_4P,19.6608MHz,MHz Crystal,80 Ohms,19.6608MHz,±30ppm,±20ppm,18pF,,CRYSTAL_SC320X250X100-4N,"4-SMD, No Lead",,,,https://abracon.com/Resonators/ABM8G.pdf,CRYSTAL 19.6608MHZ 18PF SMD,Surface Mount,0.039 (1.00mm),0.126 L x 0.098 W (3.20mm x 2.50mm),,-40°C ~ 85°C,,Abracon LLC,,,
